time_s,policy_step,substep,physics_step,raw_action,processed_action_rad,processed_action_deg,joint_pos_target_rad,joint_pos_target_deg,actuator_force_pre_nm,actuator_force_post_nm,qfrc_actuator_pre_nm,qfrc_actuator_post_nm,cylinder_q_pre_rad,cylinder_q_pre_deg,cylinder_q_post_rad,cylinder_q_post_deg,cylinder_qd_pre_rad_s,cylinder_qd_pre_deg_s,cylinder_qd_post_rad_s,cylinder_qd_post_deg_s,tracking_error_pre_rad,tracking_error_pre_deg,tracking_error_post_rad,tracking_error_post_deg,pole_q_pre_rad,pole_q_pre_deg,pole_q_post_rad,pole_q_post_deg,pole_qd_pre_rad_s,pole_qd_pre_deg_s,pole_qd_post_rad_s,pole_qd_post_deg_s,pole_lift_pre_deg,pole_lift_post_deg,reward,done
7.325000,366,1,1465,0.45005089,0.70693833,40.504582,0.70693833,40.504582,-2.40416288,-3.04623270,-2.40416288,-3.04623270,0.70792538,40.561136,0.80264181,45.987988,20.25557518,1160.558969,18.94328690,1085.370389,-0.00098705,-0.056554,-0.09570348,-5.483406,0.98530471,56.453802,0.95284158,54.593801,-7.37053919,-422.300788,-6.49262333,-371.999915,56.453802,54.593801,0.20743445,0
7.330000,366,2,1466,0.45005089,0.70693833,40.504582,0.70693833,40.504582,-3.04623270,-3.60712099,-3.04623270,-3.60712099,0.80264181,45.987988,0.88998747,50.992526,18.94328690,1085.370389,17.46913719,1000.907833,-0.09570348,-5.483406,-0.18304914,-10.487943,0.95284158,54.593801,0.92477584,52.985753,-6.49262333,-371.999915,-5.61315441,-321.610058,54.593801,52.985753,0.20743445,0
7.335000,366,3,1467,0.45005089,0.70693833,40.504582,0.70693833,40.504582,-3.60712099,-4.08476400,-3.60712099,-4.08476400,0.88998747,50.992526,0.96930158,55.536890,17.46913719,1000.907833,15.86282635,908.873001,-0.18304914,-10.487943,-0.26236326,-15.032307,0.92477584,52.985753,0.90098524,51.622652,-5.61315441,-321.610058,-4.75812578,-272.620526,52.985753,51.622652,0.20743445,0
7.340000,367,0,1468,-0.42870528,-0.67340869,-38.583476,-0.67340869,-38.583476,-4.47833014,-10.00000000,-4.47833014,-10.00000000,0.96930158,55.536890,1.03021216,59.026809,15.86282635,908.873001,12.18210888,697.983424,-1.64271027,-94.120365,-1.70362085,-97.610285,0.90098524,51.622652,0.88519084,50.717699,-4.75812578,-272.620526,-3.15888262,-180.990642,51.622652,50.717699,0.15263911,0
7.345000,367,1,1469,-0.42870528,-0.67340869,-38.583476,-0.67340869,-38.583476,-10.00000000,-10.00000000,-10.00000000,-10.00000000,1.03021216,59.026809,1.07302654,61.479892,12.18210888,697.983424,8.56286907,490.616258,-1.70362085,-97.610285,-1.74643523,-100.063368,0.88519084,50.717699,0.87628287,50.207310,-3.15888262,-180.990642,-1.78159678,-102.077976,50.717699,50.207310,0.15263911,0
7.350000,367,2,1470,-0.42870528,-0.67340869,-38.583476,-0.67340869,-38.583476,-10.00000000,-10.00000000,-10.00000000,-10.00000000,1.07302654,61.479892,1.09805024,62.913644,8.56286907,490.616258,5.00473118,286.749974,-1.74643523,-100.063368,-1.77145892,-101.497120,0.87628287,50.207310,0.87334120,50.038765,-1.78159678,-102.077976,-0.58833081,-33.708872,50.207310,50.038765,0.15263911,0
7.355000,367,3,1471,-0.42870528,-0.67340869,-38.583476,-0.67340869,-38.583476,-10.00000000,-10.00000000,-10.00000000,-10.00000000,1.09805024,62.913644,1.10558581,63.345401,5.00473118,286.749974,1.50710583,86.350803,-1.77145892,-101.497120,-1.77899450,-101.928877,0.87334120,50.038765,0.87570947,50.174457,-0.58833081,-33.708872,0.47365829,27.138621,50.038765,50.174457,0.15263911,0
7.360000,368,0,1472,-1.59265602,-2.50173831,-143.339047,-2.50173831,-143.339047,-10.00000000,-10.00000000,-10.00000000,-10.00000000,1.10558581,63.345401,1.09593236,62.792299,1.50710583,86.350803,-1.93069685,-110.620781,-3.60732412,-206.684448,-3.59767067,-206.131346,0.87570947,50.174457,0.88296235,50.590016,0.47365829,27.138621,1.45057678,83.111927,50.174457,50.590016,0.21019283,0
7.365000,368,1,1473,-1.59265602,-2.50173831,-143.339047,-2.50173831,-143.339047,-10.00000000,-10.00000000,-10.00000000,-10.00000000,1.09593236,62.792299,1.06938517,61.271257,-1.93069685,-110.620781,-5.30943537,-304.208238,-3.59767067,-206.131346,-3.57112348,-204.610304,0.88296235,50.590016,0.89489782,51.273868,1.45057678,83.111927,2.38709450,136.770440,50.590016,51.273868,0.21019283,0
7.370000,368,2,1474,-1.59265602,-2.50173831,-143.339047,-2.50173831,-143.339047,-10.00000000,-10.00000000,-10.00000000,-10.00000000,1.06938517,61.271257,1.02623570,58.798974,-5.30943537,-304.208238,-8.62988853,-494.456191,-3.57112348,-204.610304,-3.52797401,-202.138021,0.89489782,51.273868,0.91152400,52.226478,2.38709450,136.770440,3.32523537,190.521952,51.273868,52.226478,0.21019283,0
7.375000,368,3,1475,-1.59265602,-2.50173831,-143.339047,-2.50173831,-143.339047,-10.00000000,-10.00000000,-10.00000000,-10.00000000,1.02623570,58.798974,0.96677160,55.391933,-8.62988853,-494.456191,-11.89282513,-681.408686,-3.52797401,-202.138021,-3.46850991,-198.730979,0.91152400,52.226478,0.93304020,53.459266,3.32523537,190.521952,4.30324507,246.557781,52.226478,53.459266,0.21019283,0
7.380000,369,0,1476,-0.10648307,-0.16726322,-9.583477,-0.16726322,-9.583477,-10.00000000,-7.28835487,-10.00000000,-7.28835487,0.96677160,55.391933,0.89645743,51.363227,-11.89282513,-681.408686,-14.06283092,-805.740860,-1.13403483,-64.975409,-1.06372066,-60.946704,0.93304020,53.459266,0.95782399,54.879272,4.30324507,246.557781,4.95676374,284.001643,53.459266,54.879272,0.23664311,0
7.385000,369,1,1477,-0.10648307,-0.16726322,-9.583477,-0.16726322,-9.583477,-7.28835487,-6.40034056,-7.28835487,-6.40034056,0.89645743,51.363227,0.81691420,46.805736,-14.06283092,-805.740860,-15.90864372,-911.498143,-1.06372066,-60.946704,-0.98417743,-56.389213,0.95782399,54.879272,0.98565102,56.473643,4.95676374,284.001643,5.56540632,318.874294,54.879272,56.473643,0.23664311,0
7.390000,369,2,1478,-0.10648307,-0.16726322,-9.583477,-0.16726322,-9.583477,-6.40034056,-5.48712254,-6.40034056,-5.48712254,0.81691420,46.805736,0.72977710,41.813148,-15.90864372,-911.498143,-17.42742348,-998.517813,-0.98417743,-56.389213,-0.89704032,-51.396625,0.98565102,56.473643,1.01627362,58.228189,5.56540632,318.874294,6.12452364,350.909356,56.473643,58.228189,0.23664311,0
7.395000,369,3,1479,-0.10648307,-0.16726322,-9.583477,-0.16726322,-9.583477,-5.48712254,-4.56220913,-5.48712254,-4.56220913,0.72977710,41.813148,0.63667309,36.478681,-17.42742348,-998.517813,-18.62080765,-1066.893689,-0.89704032,-51.396625,-0.80393632,-46.062158,1.01627362,58.228189,1.04939210,60.125739,6.12452364,350.909356,6.62370348,379.510254,58.228189,60.125739,0.23664311,0
7.400000,370,0,1480,0.50716126,0.79664707,45.644515,0.79664707,45.644515,-3.63836908,4.07291317,-3.63836908,4.07291317,0.63667309,36.478681,0.55170089,31.610133,-18.62080765,-1066.893689,-16.99443626,-973.709473,0.15997398,9.165834,0.24494618,14.034382,1.04939210,60.125739,1.08062494,61.915248,6.62370348,379.510254,6.24657297,357.902268,60.125739,61.915248,0.24508494,0
7.405000,370,1,1481,0.50716126,0.79664707,45.644515,0.79664707,45.644515,4.07291317,4.50873470,4.07291317,4.50873470,0.55170089,31.610133,0.47543132,27.240208,-16.99443626,-973.709473,-15.25391197,-873.984777,0.24494618,14.034382,0.32121575,18.404307,1.08062494,61.915248,1.10923469,63.554466,6.24657297,357.902268,5.72195244,327.843725,61.915248,63.554466,0.24508494,0
7.410000,370,2,1482,0.50716126,0.79664707,45.644515,0.79664707,45.644515,4.50873470,4.85781288,4.50873470,4.85781288,0.47543132,27.240208,0.40828481,23.392997,-15.25391197,-873.984777,-13.42930126,-769.442284,0.32121575,18.404307,0.38836226,22.251518,1.10923469,63.554466,1.13460422,65.008033,5.72195244,327.843725,5.07391691,290.714025,63.554466,65.008033,0.24508494,0
7.415000,370,3,1483,0.50716126,0.79664707,45.644515,0.79664707,45.644515,4.85781288,5.12129307,4.85781288,5.12129307,0.40828481,23.392997,0.35053623,20.084246,-13.42930126,-769.442284,-11.54971981,-661.750200,0.38836226,22.251518,0.44611084,25.560269,1.13460422,65.008033,1.15624094,66.247726,5.07391691,290.714025,4.32733583,247.938080,65.008033,66.247726,0.24508494,0
7.420000,371,0,1484,0.43811423,0.68818825,39.430283,0.68818825,39.430283,5.30134487,4.43367434,5.30134487,4.43367434,0.35053623,20.084246,0.30091563,17.241196,-11.54971981,-661.750200,-9.92412090,-568.610243,0.33765203,19.346036,0.38727263,22.189087,1.15624094,66.247726,1.17413616,67.273047,4.32733583,247.938080,3.57903433,205.063562,66.247726,67.273047,0.21789764,0
7.425000,371,1,1485,0.43811423,0.68818825,39.430283,0.68818825,39.430283,4.43367434,4.58679914,4.43367434,4.58679914,0.30091563,17.241196,0.25953636,14.870338,-9.92412090,-568.610243,-8.27585316,-474.171458,0.38727263,22.189087,0.42865190,24.559945,1.17413616,67.273047,1.18802655,68.068907,3.57903433,205.063562,2.77808309,159.172436,67.273047,68.068907,0.21789764,0
7.430000,371,2,1486,0.43811423,0.68818825,39.430283,0.68818825,39.430283,4.58679914,4.67059326,4.58679914,4.67059326,0.25953636,14.870338,0.22639817,12.971660,-8.27585316,-474.171458,-6.62763596,-379.735568,0.42865190,24.559945,0.46179008,26.458623,1.18802655,68.068907,1.19772696,68.624700,2.77808309,159.172436,1.94008243,111.158535,68.068907,68.624700,0.21789764,0
7.435000,371,3,1487,0.43811423,0.68818825,39.430283,0.68818825,39.430283,4.67059326,4.68846607,4.67059326,4.68846607,0.22639817,12.971660,0.20139469,11.539066,-6.62763596,-379.735568,-5.00069523,-286.518731,0.46179008,26.458623,0.48679356,27.891217,1.19772696,68.624700,1.20311987,68.933691,1.94008243,111.158535,1.07857943,61.798049,68.624700,68.933691,0.21789764,0
7.440000,372,0,1488,1.11745429,1.75529313,100.570888,1.75529313,100.570888,4.64445305,10.00000000,4.64445305,10.00000000,0.20139469,11.539066,0.19384156,11.106303,-5.00069523,-286.518731,-1.51062632,-86.552512,1.55389844,89.031822,1.56145157,89.464585,1.20311987,68.933691,1.20197308,68.867985,1.07857943,61.798049,-0.22935618,-13.141141,68.933691,68.867985,0.24372621,0
7.445000,372,1,1489,1.11745429,1.75529313,100.570888,1.75529313,100.570888,10.00000000,10.00000000,10.00000000,10.00000000,0.19384156,11.106303,0.20344138,11.656333,-1.51062632,-86.552512,1.91996539,110.005913,1.56145157,89.464585,1.55185175,88.914556,1.20197308,68.867985,1.19420254,68.422766,-0.22935618,-13.141141,-1.55411565,-89.044268,68.867985,68.422766,0.24372621,0
7.450000,372,2,1490,1.11745429,1.75529313,100.570888,1.75529313,100.570888,10.00000000,10.00000000,10.00000000,10.00000000,0.20344138,11.656333,0.22990376,13.172515,1.91996539,110.005913,5.29247618,303.236548,1.55185175,88.914556,1.52538937,87.398373,1.19420254,68.422766,1.17984629,67.600213,-1.55411565,-89.044268,-2.87125373,-164.510721,68.422766,67.600213,0.24372621,0
7.455000,372,3,1491,1.11745429,1.75529313,100.570888,1.75529313,100.570888,10.00000000,10.00000000,10.00000000,10.00000000,0.22990376,13.172515,0.27294517,15.638606,5.29247618,303.236548,8.60828018,493.218123,1.52538937,87.398373,1.48234797,84.932282,1.17984629,67.600213,1.15906882,66.409752,-2.87125373,-164.510721,-4.15548420,-238.091706,67.600213,66.409752,0.24372621,0
7.460000,373,0,1492,1.47598743,2.31847572,132.838874,2.31847572,132.838874,10.00000000,10.00000000,10.00000000,10.00000000,0.27294517,15.638606,0.33228877,19.038744,8.60828018,493.218123,11.86872101,680.027622,2.04553056,117.200268,1.98618695,113.800130,1.15906882,66.409752,1.13218033,64.869155,-4.15548420,-238.091706,-5.37769079,-308.118986,66.409752,64.869155,0.23428486,0
7.465000,373,1,1493,1.47598743,2.31847572,132.838874,2.31847572,132.838874,10.00000000,10.00000000,10.00000000,10.00000000,0.33228877,19.038744,0.40766421,23.357439,11.86872101,680.027622,15.07508945,863.739002,1.98618695,113.800130,1.91081151,109.481435,1.13218033,64.869155,1.09966612,63.006227,-5.37769079,-308.118986,-6.50284672,-372.585672,64.869155,63.006227,0.23428486,0
7.470000,373,2,1494,1.47598743,2.31847572,132.838874,2.31847572,132.838874,10.00000000,10.00000000,10.00000000,10.00000000,0.40766421,23.357439,0.49880719,28.579547,15.07508945,863.739002,18.22859573,1044.421602,1.91081151,109.481435,1.81966853,104.259327,1.09966612,63.006227,1.06222022,60.860735,-6.50284672,-372.585672,-7.48917389,-429.098056,63.006227,60.860735,0.23428486,0
7.475000,373,3,1495,1.47598743,2.31847572,132.838874,2.31847572,132.838874,10.00000000,10.00000000,10.00000000,10.00000000,0.49880719,28.579547,0.60545880,34.690234,18.22859573,1044.421602,21.33031654,1222.137114,1.81966853,104.259327,1.71301693,98.148640,1.06222022,60.860735,1.02077627,58.486172,-7.48917389,-429.098056,-8.28878403,-474.912342,60.860735,58.486172,0.23428486,0
7.480000,374,0,1496,0.45338196,0.71217072,40.804377,0.71217072,40.804377,10.00000000,-2.34585190,10.00000000,-2.34585190,0.60545880,34.690234,0.70660383,40.485417,21.33031654,1222.137114,20.22900963,1159.036875,0.10671192,6.114143,0.00556690,0.318960,1.02077627,58.486172,0.98351735,56.351393,-8.28878403,-474.912342,-7.45178223,-426.955671,58.486172,56.351393,0.20732599,0
7.485000,374,1,1497,0.45338196,0.71217072,40.804377,0.71217072,40.804377,-2.34585190,-2.98981667,-2.34585190,-2.98981667,0.70660383,40.485417,0.80128133,45.910039,20.22900963,1159.036875,18.93550301,1084.924405,0.00556690,0.318960,-0.08911061,-5.105662,0.98351735,56.351393,0.95062071,54.466555,-7.45178223,-426.955671,-6.57933187,-376.967948,56.351393,54.466555,0.20732599,0
7.490000,374,2,1498,0.45338196,0.71217072,40.804377,0.71217072,40.804377,-2.98981667,-3.55321026,-2.98981667,-3.55321026,0.80128133,45.910039,0.88867640,50.917407,18.93550301,1084.924405,17.47901154,1001.473591,-0.08911061,-5.105662,-0.17650568,-10.113031,0.95062071,54.466555,0.92210531,52.832743,-6.57933187,-376.967948,-5.70307779,-326.762288,54.466555,52.832743,0.20732599,0
7.495000,374,3,1499,0.45338196,0.71217072,40.804377,0.71217072,40.804377,-3.55321026,-4.03389740,-3.55321026,-4.03389740,0.88867640,50.917407,0.96812177,55.469291,17.47901154,1001.473591,15.88907337,910.376845,-0.17650568,-10.113031,-0.25595105,-14.664915,0.92210531,52.832743,0.89785963,51.443568,-5.70307779,-326.762288,-4.84913158,-277.834774,52.832743,51.443568,0.20732599,0
7.500000,375,0,1500,-0.42635024,-0.66970938,-38.371521,-0.66970938,-38.371521,-4.43096924,-10.00000000,-4.43096924,-10.00000000,0.96812177,55.469291,1.02916098,58.966580,15.88907337,910.376845,12.20785332,699.458472,-1.63783115,-93.840813,-1.69887036,-97.338102,0.89785963,51.443568,0.88166106,50.515458,-4.84913158,-277.834774,-3.23971987,-185.622275,51.443568,50.515458,0.15191464,0
7.505000,375,1,1501,-0.42635024,-0.66970938,-38.371521,-0.66970938,-38.371521,-10.00000000,-10.00000000,-10.00000000,-10.00000000,1.02916098,58.966580,1.07210135,61.426883,12.20785332,699.458472,8.58808804,492.061199,-1.69887036,-97.338102,-1.74181074,-99.798404,0.88166106,50.515458,0.87239927,49.984796,-3.23971987,-185.622275,-1.85235322,-106.132021,50.515458,49.984796,0.15191464,0
7.510000,375,2,1502,-0.42635024,-0.66970938,-38.371521,-0.66970938,-38.371521,-10.00000000,-10.00000000,-10.00000000,-10.00000000,1.07210135,61.426883,1.09724844,62.867704,8.58808804,492.061199,5.02940655,288.163769,-1.74181074,-99.798404,-1.76695782,-101.239226,0.87239927,49.984796,0.86915380,49.798844,-1.85235322,-106.132021,-0.64909297,-37.190288,49.984796,49.798844,0.15191464,0
7.515000,375,3,1503,-0.42635024,-0.66970938,-38.371521,-0.66970938,-38.371521,-10.00000000,-10.00000000,-10.00000000,-10.00000000,1.09724844,62.867704,1.10490453,63.306366,5.02940655,288.163769,1.53122735,87.732865,-1.76695782,-101.239226,-1.77461392,-101.677888,0.86915380,49.798844,0.87126780,49.919968,-0.64909297,-37.190288,0.42280048,24.224683,49.798844,49.919968,0.15191464,0
7.520000,376,0,1504,-1.59389353,-2.50368214,-143.450420,-2.50368214,-143.450420,-10.00000000,-10.00000000,-10.00000000,-10.00000000,1.10490453,63.306366,1.09536886,62.760013,1.53122735,87.732865,-1.90713465,-109.270767,-3.60858667,-206.756786,-3.59905100,-206.210432,0.87126780,49.919968,0.87831545,50.323768,0.42280048,24.224683,1.40953064,80.760157,49.919968,50.323768,0.20932657,0
7.525000,376,1,1505,-1.59389353,-2.50368214,-143.450420,-2.50368214,-143.450420,-10.00000000,-10.00000000,-10.00000000,-10.00000000,1.09536886,62.760013,1.06893671,61.245562,-1.90713465,-109.270767,-5.28643131,-302.890203,-3.59905100,-206.210432,-3.57261884,-204.695981,0.87831545,50.323768,0.89009434,50.998649,1.40953064,80.760157,2.35577655,134.976054,50.323768,50.998649,0.20932657,0
7.530000,376,2,1506,-1.59389353,-2.50368214,-143.450420,-2.50368214,-143.450420,-10.00000000,-10.00000000,-10.00000000,-10.00000000,1.06893671,61.245562,1.02589953,58.779713,-5.28643131,-302.890203,-8.60743904,-493.169929,-3.57261884,-204.695981,-3.52958167,-202.230133,0.89009434,50.998649,0.90661240,51.945064,2.35577655,134.976054,3.30360794,189.282792,50.998649,51.945064,0.20932657,0
7.535000,376,3,1507,-1.59389353,-2.50368214,-143.450420,-2.50368214,-143.450420,-10.00000000,-10.00000000,-10.00000000,-10.00000000,1.02589953,58.779713,0.96654493,55.378945,-8.60743904,-493.169929,-11.87092018,-680.153625,-3.52958167,-202.230133,-3.47022706,-198.829365,0.90661240,51.945064,0.92806923,53.174450,3.30360794,189.282792,4.29136610,245.877166,51.945064,53.174450,0.20932657,0
7.540000,377,0,1508,-0.11138594,-0.17496464,-10.024735,-0.17496464,-10.024735,-10.00000000,-7.35143852,-10.00000000,-7.35143852,0.96654493,55.378945,0.89623564,51.350520,-11.87092018,-680.153625,-14.06186008,-805.685235,-1.14150956,-65.403680,-1.07120028,-61.375255,0.92806923,53.174450,0.95286965,54.595410,4.29136610,245.877166,4.96008062,284.191686,53.174450,54.595410,0.23604031,0
7.545000,377,1,1509,-0.11138594,-0.17496464,-10.024735,-0.17496464,-10.024735,-7.35143852,-6.46032333,-7.35143852,-6.46032333,0.89623564,51.350520,0.81659949,46.787704,-14.06186008,-805.685235,-15.92723274,-912.563215,-1.07120028,-61.375255,-0.99156412,-56.812439,0.95286965,54.595410,0.98078901,56.195071,4.96008062,284.191686,5.58387613,319.932536,54.595410,56.195071,0.23604031,0
7.550000,377,2,1510,-0.11138594,-0.17496464,-10.024735,-0.17496464,-10.024735,-6.46032333,-5.54342842,-6.46032333,-5.54342842,0.81659949,46.787704,0.72927934,41.784628,-15.92723274,-912.563215,-17.46403122,-1000.615282,-0.99156412,-56.812439,-0.90424398,-51.809363,0.98078901,56.195071,1.01158023,57.959278,5.58387613,319.932536,6.15824986,352.841726,56.195071,57.959278,0.23604031,0
7.555000,377,3,1511,-0.11138594,-0.17496464,-10.024735,-0.17496464,-10.024735,-5.54342842,-4.61434698,-5.54342842,-4.61434698,0.72927934,41.784628,0.63591057,36.434992,-17.46403122,-1000.615282,-18.67375374,-1069.927277,-0.90424398,-51.809363,-0.81087521,-46.459727,1.01158023,57.959278,1.04494417,59.870891,6.15824986,352.841726,6.67278004,382.322134,57.959278,59.870891,0.23604031,0
7.560000,378,0,1512,0.50797212,0.79792076,45.717492,0.79792076,45.717492,-3.68593860,4.09714460,-3.68593860,4.09714460,0.63591057,36.434992,0.55071777,31.553804,-18.67375374,-1069.927277,-17.03856468,-976.237845,0.16201019,9.282500,0.24720299,14.163688,1.04494417,59.870891,1.07642996,61.674894,6.67278004,382.322134,6.29716778,360.801137,59.870891,61.674894,0.24481122,0
7.565000,378,1,1513,0.50797212,0.79792076,45.717492,0.79792076,45.717492,4.09714460,4.53340864,4.09714460,4.53340864,0.55071777,31.553804,0.47427166,27.173764,-17.03856468,-976.237845,-15.28922653,-876.008152,0.24720299,14.163688,0.32364911,18.543728,1.07642996,61.674894,1.10529232,63.328585,6.29716778,360.801137,5.77247429,330.738414,61.674894,63.328585,0.24481122,0
7.570000,378,2,1514,0.50797212,0.79792076,45.717492,0.79792076,45.717492,4.53340864,4.88257694,4.53340864,4.88257694,0.47427166,27.173764,0.40699202,23.318925,-15.28922653,-876.008152,-13.45592403,-770.967657,0.32364911,18.543728,0.39092875,22.398567,1.10529232,63.328585,1.13090730,64.796215,5.77247429,330.738414,5.12300062,293.526314,63.328585,64.796215,0.24481122,0
7.575000,378,3,1515,0.50797212,0.79792076,45.717492,0.79792076,45.717492,4.88257694,5.14581871,4.88257694,5.14581871,0.40699202,23.318925,0.34915262,20.004972,-13.45592403,-770.967657,-11.56787777,-662.790574,0.39092875,22.398567,0.44876814,25.712520,1.13090730,64.796215,1.15277672,66.049241,5.12300062,293.526314,4.37389374,250.605651,64.796215,66.049241,0.24481122,0
7.580000,379,0,1516,0.43981686,0.69086272,39.583518,0.69086272,39.583518,5.32532692,4.46886253,5.32532692,4.46886253,0.34915262,20.004972,0.29950005,17.160089,-11.56787777,-662.790574,-9.93051529,-568.976614,0.34171009,19.578546,0.39136267,22.423429,1.15277672,66.049241,1.17088616,67.086835,4.37389374,250.605651,3.62189841,207.519493,66.049241,67.086835,0.21783324,0
7.585000,379,1,1517,0.43981686,0.69086272,39.583518,0.69086272,39.583518,4.46886253,4.62047863,4.46886253,4.62047863,0.29950005,17.160089,0.25814417,14.790571,-9.93051529,-568.976614,-8.27117538,-473.903441,0.39136267,22.423429,0.43271855,24.792946,1.17088616,67.086835,1.18496978,67.893767,3.62189841,207.519493,2.81673455,161.387002,67.086835,67.893767,0.21783324,0
7.590000,379,2,1518,0.43981686,0.69086272,39.583518,0.69086272,39.583518,4.62047863,4.70242453,4.62047863,4.70242453,0.25814417,14.790571,0.22508082,12.896181,-8.27117538,-473.903441,-6.61267233,-378.878216,0.43271855,24.792946,0.46578190,26.687337,1.18496978,67.893767,1.19484115,68.459355,2.81673455,161.387002,1.97427237,113.117474,67.893767,68.459355,0.21783324,0
7.595000,379,3,1519,0.43981686,0.69086272,39.583518,0.69086272,39.583518,4.70242453,4.71815586,4.70242453,4.71815586,0.22508082,12.896181,0.20019925,11.470572,-6.61267233,-378.878216,-4.97631359,-285.121766,0.46578190,26.687337,0.49066347,28.112946,1.19484115,68.459355,1.20038259,68.776856,1.97427237,113.117474,1.10829234,63.500474,68.459355,68.776856,0.21783324,0
7.600000,380,0,1520,1.12234271,1.76297188,101.010848,1.76297188,101.010848,4.67175484,10.00000000,4.67175484,10.00000000,0.20019925,11.470572,0.19276632,11.044697,-4.97631359,-285.121766,-1.48658526,-85.175061,1.56277263,89.540276,1.57020555,89.966151,1.20038259,68.776856,1.19935751,68.718123,1.10829234,63.500474,-0.20501299,-11.746379,68.776856,68.718123,0.24331492,0
7.605000,380,1,1521,1.12234271,1.76297188,101.010848,1.76297188,101.010848,10.00000000,10.00000000,10.00000000,10.00000000,0.19276632,11.044697,0.20248464,11.601515,-1.48658526,-85.175061,1.94366395,111.363741,1.57020555,89.966151,1.56048724,89.409333,1.19935751,68.718123,1.19168377,68.278450,-0.20501299,-11.746379,-1.53473771,-87.933993,68.718123,68.278450,0.24331492,0
7.610000,380,2,1522,1.12234271,1.76297188,101.010848,1.76297188,101.010848,10.00000000,10.00000000,10.00000000,10.00000000,0.20248464,11.601515,0.22906379,13.124389,1.94366395,111.363741,5.31583166,304.574719,1.56048724,89.409333,1.53390808,87.886459,1.19168377,68.278450,1.17740250,67.460194,-1.53473771,-87.933993,-2.85626125,-163.651715,68.278450,67.460194,0.24331492,0
7.615000,380,3,1523,1.12234271,1.76297188,101.010848,1.76297188,101.010848,10.00000000,10.00000000,10.00000000,10.00000000,0.22906379,13.124389,0.27222028,15.597073,5.31583166,304.574719,8.63129711,494.536896,1.53390808,87.886459,1.49075159,85.413775,1.17740250,67.460194,1.15668178,66.272984,-2.85626125,-163.651715,-4.14414835,-237.442210,67.460194,66.272984,0.24331492,0
7.620000,381,0,1524,1.47516060,2.31717682,132.764452,2.31717682,132.764452,10.00000000,10.00000000,10.00000000,10.00000000,0.27222028,15.597073,0.33167732,19.003710,8.63129711,494.536896,11.89140415,681.327270,2.04495654,117.167379,1.98549950,113.760742,1.15668178,66.272984,1.12983596,64.734832,-4.14414835,-237.442210,-5.36916018,-307.630218,66.272984,64.734832,0.23392621,0
7.625000,381,1,1525,1.47516060,2.31717682,132.764452,2.31717682,132.764452,10.00000000,10.00000000,10.00000000,10.00000000,0.33167732,19.003710,0.40716454,23.328810,11.89140415,681.327270,15.09744549,865.019908,1.98549950,113.760742,1.91001227,109.435642,1.12983596,64.734832,1.09735501,62.873811,-5.36916018,-307.630218,-6.49618435,-372.203946,64.734832,62.873811,0.23392621,0
7.630000,381,2,1526,1.47516060,2.31717682,132.764452,2.31717682,132.764452,10.00000000,10.00000000,10.00000000,10.00000000,0.40716454,23.328810,0.49841768,28.557229,15.09744549,865.019908,18.25062943,1045.684040,1.91001227,109.435642,1.81875914,104.207223,1.09735501,62.873811,1.05993795,60.729971,-6.49618435,-372.203946,-7.48339939,-428.767202,62.873811,60.729971,0.23392621,0
7.635000,381,3,1527,1.47516060,2.31717682,132.764452,2.31717682,132.764452,10.00000000,10.00000000,10.00000000,10.00000000,0.49841768,28.557229,0.60517782,34.674135,18.25062943,1045.684040,21.35203362,1223.381410,1.81875914,104.207223,1.71199900,98.090317,1.05993795,60.729971,1.01852334,58.357088,-7.48339939,-428.767202,-8.28293514,-474.577226,60.729971,58.357088,0.23392621,0
7.640000,382,0,1528,0.45122564,0.70878357,40.610307,0.70878357,40.610307,10.00000000,-2.37395906,10.00000000,-2.37395906,0.60517782,34.674135,0.70638394,40.472819,21.35203362,1223.381410,20.24123192,1159.737161,0.10360575,5.936172,0.00239962,0.137488,1.01852334,58.357088,0.98133957,56.226616,-8.28293514,-474.577226,-7.43675423,-426.094630,58.357088,56.226616,0.20689201,0
7.645000,382,1,1529,0.45122564,0.70878357,40.610307,0.70878357,40.610307,-2.37395906,-3.01698828,-2.37395906,-3.01698828,0.70638394,40.472819,0.80107731,45.898349,20.24123192,1159.737161,18.93867111,1085.105924,0.00239962,0.137488,-0.09229374,-5.288042,0.98133957,56.226616,0.94855785,54.348362,-7.43675423,-426.094630,-6.55635023,-375.651197,56.226616,54.348362,0.20689201,0
7.650000,382,2,1530,0.45122564,0.70878357,40.610307,0.70878357,40.610307,-3.01698828,-3.57915068,-3.01698828,-3.57915068,0.80107731,45.898349,0.88844562,50.904184,18.93867111,1085.105924,17.47366142,1001.167052,-0.09229374,-5.288042,-0.17966205,-10.293877,0.94855785,54.348362,0.92019081,52.723050,-6.55635023,-375.651197,-5.67340565,-325.062199,54.348362,52.723050,0.20689201,0
7.655000,382,3,1531,0.45122564,0.70878357,40.610307,0.70878357,40.610307,-3.57915068,-4.05834532,-3.57915068,-4.05834532,0.88844562,50.904184,0.96782470,55.452270,17.47366142,1001.167052,15.87582207,909.617601,-0.17966205,-10.293877,-0.25904113,-14.841964,0.92019081,52.723050,0.89612091,51.343946,-5.67340565,-325.062199,-4.81398344,-275.820934,52.723050,51.343946,0.20689201,0
